target,temperature,PSI,flow_rate_lfm,geophone,accelerometer
normal,216.3712812,3222.100676,64.74190644,0.721460816,9.716941493
normal,214.8495352,3267.499032,70.38305311,0.473068632,8.574075912
normal,226.0095628,3252.937172,66.88427496,0.590054961,9.34288856
normal,210.6368905,3272.690093,65.35630526,0.590583147,8.431590027
normal,217.1522253,3219.567208,70.28140965,0.610976488,7.34022662
normal,217.6375817,3259.846439,70.00629335,0.593116599,7.975529587
normal,214.3434931,3246.65941,70.94982847,0.612930937,6.396103917
normal,224.1742074,3212.315848,68.59582799,0.600682975,7.445394151
normal,218.9482341,3202.6163,67.41994879,0.584632245,6.571208842
normal,218.4111309,3268.524222,74.21783029,0.512370307,7.287756077
normal,221.0327015,3236.030882,65.90189782,0.516011706,7.041209554
normal,220.8923053,3202.202045,64.00306502,0.544705473,7.455380573
normal,222.7846107,3186.243389,65.9352847,0.599680418,7.445202395
normal,216.1923048,3255.946081,65.10369091,0.450040142,8.673744719
normal,210.7071055,3261.722686,71.19737059,0.626831095,7.886011345
normal,212.999412,3292.227971,65.69634312,0.613989614,9.640329782
normal,216.9394135,3236.744046,69.47438398,0.599366372,9.603050689
normal,209.3358856,3238.674961,66.01498666,0.425241318,9.62388281
normal,210.9697097,3284.824665,66.87743243,0.442326554,6.600535344
normal,213.1233817,3214.544187,67.68045775,0.633618098,6.085691942
normal,214.5799946,3311.029742,70.1818659,0.558472764,6.538675648
normal,209.0509649,3273.539662,61.86521749,0.655478421,8.107520919
normal,224.4418815,3277.564925,72.30609032,0.547541058,7.975515842
normal,210.1497351,3251.007216,66.06216519,0.698520505,8.250950201
normal,216.3766666,3212.254822,70.37140514,0.45060323,5.637527174
normal,225.8234836,3209.375097,68.27643076,0.508407048,9.301610278
normal,216.6543408,3243.986982,63.18751055,0.64272931,7.045211773
normal,217.296347,3235.232186,71.36847544,0.520342885,6.892773706
normal,213.9532591,3318.734452,67.42177895,0.578084146,8.661366775
normal,210.2140672,3251.449754,73.10723914,0.64072867,8.723425025
normal,216.2602891,3243.442044,66.2337324,0.635210437,8.489674524
normal,213.2124205,3244.052372,69.81442489,0.493358801,4.851203125
normal,223.776046,3293.054302,67.00103647,0.63291382,8.968319506
normal,212.4282102,3189.192727,67.90447937,0.657066271,6.558950989
normal,209.0767226,3254.882026,66.48639635,0.416788343,6.433348356
normal,219.0109226,3320.400909,68.8276922,0.697919987,8.267101553
normal,211.2263224,3228.114812,63.46248057,0.634138453,7.558491348
normal,221.1674445,3249.306966,67.64969359,0.734194739,6.79861205
normal,201.8979142,3264.681472,66.28329222,0.576415655,6.755126359
normal,213.151389,3232.975386,67.77154081,0.493297852,8.175759962
normal,216.2723356,3289.386435,70.22264271,0.464425963,7.500316197
normal,210.2046207,3282.328467,68.72279248,0.513095962,7.806365873
normal,212.4861003,3243.093514,67.76831571,0.68873834,6.657623475
normal,222.3892948,3161.03338,67.77997555,0.449932626,6.441787772
normal,221.9976287,3200.081944,72.14805271,0.620761676,7.838749457
normal,215.3119982,3274.65209,73.40576969,0.5567761,7.266626694
normal,215.0690968,3274.095531,65.84887719,0.623808627,7.290000873
normal,216.5391709,3237.33546,69.54731502,0.396034067,9.453879685
normal,212.9208894,3220.469718,68.82648732,0.669596429,7.629598425
normal,211.7780755,3234.40997,69.48461035,0.400818109,8.555600292
normal,220.4349163,3177.628309,68.12746879,0.534282076,7.685445353
normal,218.4467404,3292.675936,66.59018453,0.698440146,9.343089068
normal,216.3016393,3313.97076,67.81423054,0.574818735,7.312355485
normal,208.3595937,3274.674937,70.5683431,0.671028906,8.436886996
normal,225.0090519,3230.953126,63.74244775,0.479809375,6.696774366
normal,214.6443176,3247.266493,64.39056175,0.654261459,7.334307143
normal,205.8549489,3290.051608,68.86813376,0.567523905,7.589720257
normal,205.5990337,3257.982412,62.17593152,0.603422801,8.947918799
normal,217.9541111,3264.887596,68.62580192,0.699889134,6.635016946
normal,218.1728403,3264.84674,71.00393568,0.584088172,9.021304395
normal,218.5120837,3217.504836,72.06382001,0.491460733,8.696693198
normal,213.6993057,3278.631794,63.87200921,0.377868304,6.778500264
normal,212.2305905,3243.893657,68.92163001,0.445630169,7.69757241
normal,212.4778362,3261.905377,64.3393108,0.63455113,6.583080324
normal,214.8311905,3227.732828,72.47729413,0.560175911,6.160147187
normal,212.8917018,3206.590555,69.26567634,0.634980625,7.868292915
normal,203.1850913,3199.504095,67.29572894,0.657994021,9.255346022
normal,211.5277955,3308.166171,68.95537974,0.51925826,8.121068866
normal,206.9907817,3267.945358,67.4949548,0.473965409,5.347124589
normal,206.3878406,3257.686891,66.10217481,0.638656036,6.812834248
normal,209.2581724,3271.966177,71.36602285,0.595852493,7.474836336
normal,210.8406431,3267.220447,67.89652814,0.500807743,8.0241226
normal,207.2614946,3232.741161,68.90542434,0.638601925,5.749800631
normal,211.0310283,3203.066023,69.61503411,0.655083888,7.562669217
normal,219.9241455,3272.249099,66.01885347,0.526032834,8.43154753
normal,206.0044265,3190.991194,65.26080517,0.576207124,5.869842246
normal,221.5072204,3249.877818,65.54440629,0.454071352,6.664977441
normal,222.6801746,3255.675663,67.18964927,0.689767895,8.674553113
normal,212.9444328,3203.880166,66.92025539,0.55258798,7.426091192
normal,225.5023472,3252.54434,66.20125302,0.559511922,6.401992233
normal,218.2183068,3245.039298,69.50192465,0.571114178,9.141986272
normal,208.1435308,3240.102842,67.42781102,0.432729692,7.611652379
normal,216.4705103,3228.858546,70.5913286,0.649528898,6.70968582
normal,214.7336869,3231.17257,68.67782614,0.45851858,8.088813023
normal,220.1883179,3232.604196,67.48900527,0.546447133,7.79578383
normal,223.3500408,3265.446046,70.12878926,0.523768293,8.048517738
normal,218.4734291,3286.790367,70.51588214,0.425750642,7.856099574
normal,212.8712961,3326.83312,64.07529252,0.522016394,9.828639584
normal,224.9518771,3178.771027,69.0610766,0.567370056,7.86178004
normal,214.0257391,3258.880405,69.26814518,0.682759895,9.009045657
normal,221.0539932,3255.682198,70.54849044,0.610027213,7.553240596
normal,226.4843126,3184.425293,65.5127249,0.676169155,8.819243278
normal,216.8969495,3233.001449,67.05202422,0.454598807,7.761999544
normal,214.7002885,3224.455798,66.55385374,0.484756332,6.331450866
normal,213.1318215,3284.270857,70.08339452,0.490110195,8.786277828
normal,210.4360493,3217.636678,69.46222607,0.635241715,6.307854751
normal,216.7168838,3301.005414,71.89576627,0.629081183,8.322731203
normal,213.3047897,3271.879292,67.74146967,0.658752724,8.621866676
normal,209.5735124,3234.886405,67.82886064,0.497356228,9.001849004
normal,214.4013466,3194.565958,66.0437816,0.621756044,5.070771854
normal,211.9976477,3290.983135,67.91709358,0.450166825,8.621898102
normal,209.7105262,3197.459902,72.36027797,0.52021458,9.206111399
normal,213.4274617,3258.762216,69.42604535,0.632519697,7.392987998
normal,213.5531209,3293.49566,70.97926064,0.652203151,9.064801212
normal,218.334399,3279.693624,66.91826054,0.445248063,5.602585069
normal,217.2461714,3204.884666,65.43611853,0.508581046,8.619965934
normal,215.0204435,3249.734355,69.98547767,0.614397685,5.787945519
normal,219.4119639,3314.735814,65.87295531,0.571482316,8.155756921
normal,219.86738,3223.440539,68.89929948,0.512882218,7.8402336
normal,216.027413,3323.99314,68.3777792,0.576734338,8.055138429
normal,205.7519436,3280.607395,68.95526696,0.512463773,6.238058752
normal,221.6995482,3220.507886,67.57421278,0.588052413,7.902518554
normal,212.4111264,3284.839574,65.97843208,0.576127338,7.749861031
normal,213.1028171,3220.585443,73.4870083,0.583338495,5.539429385
normal,218.3060335,3235.406643,68.06679112,0.426065858,7.281325698
normal,217.5338359,3274.819909,66.89470091,0.585214558,7.448269145
normal,225.6459003,3270.076513,67.94113411,0.449506653,8.68083025
normal,211.7785741,3222.72148,65.66879285,0.637303266,7.853740286
normal,215.0638905,3250.556719,68.95087335,0.596527512,5.477809941
normal,211.6982405,3207.767961,66.73225899,0.531487246,6.531136733
normal,221.6049126,3187.255352,64.74419235,0.565720351,9.149249572
normal,217.3587998,3257.759002,64.78108334,0.451625448,6.774217644
normal,219.5950325,3263.420557,69.75257716,0.505522837,7.992180606
normal,208.9844377,3304.789155,69.74351921,0.52735954,7.685015687
normal,210.7871085,3314.883519,69.43175376,0.71093834,7.878367859
normal,220.1932445,3235.669013,64.19490345,0.559442038,6.854142883
normal,213.5873543,3299.240298,69.33871573,0.656377602,8.242982198
normal,217.6436499,3280.029922,69.51658532,0.516430377,6.270799411
normal,206.9761414,3205.652949,68.16372698,0.553803718,7.986554089
normal,213.7758116,3154.207993,72.85109423,0.525491744,8.145776847
normal,211.8137542,3272.094795,66.90468885,0.491072336,7.932725778
normal,214.9636097,3288.251237,64.69316405,0.652236226,6.483840142
normal,206.8470563,3184.984891,70.6238878,0.526560861,7.673011013
normal,213.1088729,3279.938973,71.29301384,0.676168335,8.319724021
normal,214.3016623,3280.379801,68.40133,0.602402803,8.061062817
normal,213.9873076,3227.398197,64.66142199,0.575358855,7.137701916
normal,226.7961508,3212.322095,67.5347731,0.522871817,9.228171401
normal,220.5443724,3249.536356,64.81633855,0.36544039,6.679240636
normal,214.715309,3248.85069,67.32362558,0.594334404,7.794910607
normal,219.1802056,3222.285873,67.69904404,0.574912496,8.169513196
normal,218.8783793,3181.028113,67.21019181,0.660715621,9.529542491
normal,219.4468272,3212.849574,65.82581873,0.518869785,8.242678887
normal,218.1890666,3284.292141,65.84065814,0.59628497,7.349654976
normal,208.8895416,3211.901234,64.46329619,0.500268449,6.35720023
normal,215.1720726,3212.90037,72.72195643,0.394049446,7.796449658
normal,209.6350758,3237.865427,67.47030132,0.657518785,8.294611124
normal,214.3718429,3267.65398,68.0934842,0.400459324,7.916155677
normal,229.5704659,3215.889593,70.9410179,0.511313781,6.98785376
normal,217.4442743,3224.373916,67.98886214,0.45154481,8.131656924
normal,221.7952807,3250.464363,67.54795886,0.57921535,7.923591806
normal,210.357163,3201.10265,68.96673597,0.700676455,5.49013315
normal,215.0493034,3255.276584,67.54359223,0.57947925,8.125180157
normal,210.1872815,3310.425461,67.48362097,0.52672408,5.091453549
normal,217.6578239,3286.235798,69.25013153,0.633592954,8.769613249
normal,214.4791171,3268.096901,71.85398006,0.581301626,7.362813596
normal,212.0000189,3225.166637,68.65450436,0.545487562,7.295342333
normal,217.3555814,3259.612336,63.72145258,0.536271004,7.494952949
normal,217.8752122,3212.176782,69.20867263,0.509173876,8.796389236
normal,215.8200236,3186.638774,64.22758743,0.587493239,9.269727532
normal,211.9735814,3225.090221,69.7648727,0.544287295,8.302252093
normal,217.1761762,3250.025753,66.48776164,0.553098885,6.949686204
normal,206.2728361,3285.786687,63.01877784,0.694862465,7.751019054
normal,217.0582772,3211.479035,66.44820066,0.711200631,8.610354703
normal,206.3669399,3302.594034,65.76905856,0.685362741,5.447284563
normal,218.8885256,3279.482523,67.96978535,0.654100035,8.892716115
normal,207.2672993,3257.067183,64.60734871,0.662711312,7.839643231
normal,217.1548288,3250.1779,64.72779146,0.606138795,7.658457114
normal,219.9702195,3262.023508,65.2905226,0.640013604,7.755418672
normal,224.4198877,3254.148612,67.05612558,0.620405975,6.263444241
normal,214.7507898,3293.723075,64.45539446,0.454741216,6.484833014
normal,210.0895383,3272.846093,68.83532306,0.434968947,7.424520579
normal,206.4679154,3237.586038,66.52372803,0.504166514,7.597282792
normal,210.2021783,3260.625961,69.67035814,0.455154666,7.485455392
normal,213.283663,3280.824457,65.20652904,0.592040303,6.90698716
normal,220.1199799,3299.371025,71.58074076,0.565455322,7.984003171
normal,220.6543157,3263.164997,66.49246481,0.542831175,7.620633497
normal,210.118552,3290.93838,75.8393211,0.555561693,7.59126064
normal,219.245912,3257.23564,69.3648596,0.312462734,6.292002478
normal,219.3675712,3294.977227,62.49414439,0.665181051,7.643756913
normal,222.2343476,3235.895377,65.67011321,0.519541417,6.708946502
normal,209.8740154,3253.569156,63.62578444,0.589638814,8.195676595
normal,225.1432035,3280.306292,65.77584077,0.671515097,7.697350735
normal,217.4894948,3214.144437,67.36129184,0.471240687,9.233373216
normal,214.0822023,3238.331405,69.49881882,0.653415226,7.385644468
normal,221.1702849,3231.553553,69.33985117,0.49931016,6.171839095
normal,212.186167,3234.78025,70.03803163,0.602651637,6.70427178
normal,204.3770242,3215.643381,69.17981576,0.569348531,8.289203317
normal,220.270338,3233.678986,67.53005099,0.504574834,8.599521055
normal,209.3076344,3215.488451,67.06805309,0.441842587,8.185805234
normal,219.9316671,3253.168963,70.61669246,0.588872837,7.649390286
normal,212.7388043,3253.339808,65.14313177,0.448299706,6.460572854
normal,217.8670063,3229.095929,65.59413301,0.491252512,7.975612896
normal,213.8986285,3203.647671,69.17163249,0.579197605,7.021380555
normal,211.9840178,3269.367396,71.8582197,0.616391428,7.600539127
normal,217.6961601,3266.564367,71.41184978,0.412276808,7.772075527
normal,223.3949101,3201.091902,69.72505901,0.45757068,7.769557146
normal,209.4895258,3249.301744,65.48785838,0.598273818,7.110136941
normal,220.3475428,3311.527188,65.77365379,0.516524686,6.137976761
normal,210.8094387,3351.61741,68.03279786,0.578435101,8.872651428
normal,208.7450011,3255.123959,66.16324088,0.525281637,7.415773511
normal,214.9857628,3257.771242,67.05214736,0.57397267,7.485562859
normal,221.5861452,3188.827801,68.8719241,0.557806544,7.343609678
normal,212.1997473,3302.790857,64.0138798,0.603494054,9.315183197
normal,210.837852,3269.609762,65.81628657,0.494917753,7.122020485
normal,220.8066316,3231.022996,66.89515004,0.577744904,6.066389242
normal,211.8750188,3237.621652,66.89749437,0.584003817,7.155414617
normal,212.5297024,3218.842703,69.82094435,0.649482934,8.09645978
normal,212.3091328,3264.893348,70.6354798,0.726850617,8.634375126
normal,216.9973889,3251.368402,69.24746497,0.64401904,8.218828661
normal,217.0706855,3289.289948,69.85652197,0.565467668,7.315361181
normal,208.2235077,3292.765201,66.95326701,0.453789352,6.541399893
normal,224.9733683,3318.004225,67.17495631,0.607544241,10.07366042
normal,207.9655673,3265.639703,69.38271341,0.475799517,9.227396939
normal,214.5051838,3257.83859,68.74350599,0.647307341,8.290692471
normal,207.696493,3281.153099,65.78705408,0.496814745,7.298723533
normal,211.3523773,3271.044045,68.94153116,0.725064023,9.432615404
normal,208.2504989,3258.323041,65.63474061,0.597268486,7.95661252
normal,210.3460526,3184.801551,64.62204486,0.45106032,8.299392109
normal,215.1904456,3247.125568,69.13738629,0.533090188,8.535007155
normal,214.3012411,3251.763204,65.49095617,0.609772547,6.659319102
normal,210.1412777,3239.481566,67.57401819,0.477750882,9.649972604
normal,223.4553691,3305.521295,68.01736988,0.645132489,7.250244439
normal,223.2124151,3257.088315,69.35413391,0.556461152,8.037181516
normal,220.8964647,3203.612837,73.43252341,0.5572205,9.394262895
normal,215.6055362,3229.422561,69.86223352,0.606561774,9.35781545
normal,218.4790383,3225.298911,65.32263466,0.588835154,6.967766261
normal,211.3551753,3201.668108,66.46711957,0.529548721,6.730017948
normal,215.0508605,3213.441327,69.83419202,0.563140728,7.427317561
normal,220.7526952,3291.203046,68.17809972,0.527186718,7.929750736
normal,224.2236032,3269.327987,72.48299071,0.396649546,7.334908283
normal,208.7724661,3268.456947,66.14940975,0.640623463,8.479976701
normal,223.0018047,3214.790012,67.9949725,0.489370882,7.763151239
normal,221.3374149,3233.772138,70.27292981,0.52568018,8.39070361
normal,207.459228,3311.618496,71.44000967,0.555630004,9.25274961
normal,212.8878344,3240.778797,69.51719847,0.530851093,7.753463413
normal,212.9690348,3210.302757,65.65753807,0.520651326,5.474239794
normal,213.2820927,3274.166425,68.75754363,0.576888826,9.051544779
normal,221.6689994,3249.150214,67.59285662,0.626696065,7.302642291
normal,220.2009719,3272.902501,69.38120401,0.665285392,8.305696704
normal,218.7177482,3244.484005,65.57170681,0.568458631,4.738606527
normal,208.7064139,3314.305175,67.42298306,0.528444653,7.985428391
normal,214.8506565,3227.084418,70.53273771,0.574609853,5.776984543
normal,218.6625357,3225.001087,63.72382088,0.520468112,10.22410886
normal,218.683617,3255.783361,66.84483912,0.570227569,8.35036438
normal,211.8632579,3304.723618,71.11072694,0.55475532,7.980681455
normal,216.6851197,3282.977322,68.98936672,0.663653655,7.108397074
normal,219.2310366,3264.998738,73.19457068,0.552596851,8.866376756
normal,219.2036487,3281.630636,64.23957564,0.485066087,7.288195346
normal,210.2526386,3252.405303,68.3752907,0.733753978,6.838019863
normal,215.882261,3243.863124,65.36433193,0.768875715,7.999669567
normal,215.5553669,3210.503662,70.57791673,0.619670713,8.634133347
normal,220.8122836,3220.249884,67.33893107,0.501966278,7.527270965
normal,214.0563267,3276.596004,68.55886687,0.550358217,7.167700418
